,,Accuracy,Accuracy,ROC-AUC,ROC-AUC,WetF1,WetF1,DryPrecision,DryPrecision,DryRecall,DryRecall,DryF1,DryF1
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
model,variant,,,,,,,,,,,,
lstm,availability,0.9511747430249633,0.007165646584413777,0.9809332479708002,0.00519791950591247,0.968868992150746,0.004601515294075306,0.8575183580113158,0.025791146482531013,0.9188712522045855,0.026630809295487622,0.8868278439635584,0.016393108652872048
lstm,control,0.9302496328928047,0.023757253579094615,0.9738859330885292,0.02160686274201064,0.9565464256822281,0.01477926871326179,0.8701685179417972,0.06212688910499762,0.7813051146384479,0.058997279307505146,0.8233395406579764,0.06052151076724547
rgcn,availability,0.9636563876651983,0.002913823029806777,0.9856895109560849,0.0006272448116945447,0.9765749444479273,0.0019504496100358915,0.857989187335126,0.013667420559084636,0.9894179894179894,0.005291005291005332,0.9189605500478145,0.005627914143804396
rgcn,control,0.9621879588839941,0.013046516625489618,0.9859397114844496,0.0018517584323500882,0.9759188020712899,0.00802008803330271,0.8778147642637495,0.0007567732286784296,0.9506172839506172,0.07183566791681233,0.9118970552093203,0.034282742569541017
